-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000,-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000,-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000,-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000,-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000,-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000,-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000,-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000,-5.0000,-1.3663,-0.6864,-0.2854,0.0000,0.2854,0.6864,1.3663,5.0000
-5.0000,-5.0000,-5.0000,-5.0000,-5.0000,-5.0000,-5.0000,-5.0000,-5.0000,-1.3663,-1.3663,-1.3663,-1.3663,-1.3663,-1.3663,-1.3663,-1.3663,-1.3663,-0.6864,-0.6864,-0.6864,-0.6864,-0.6864,-0.6864,-0.6864,-0.6864,-0.6864,-0.2854,-0.2854,-0.2854,-0.2854,-0.2854,-0.2854,-0.2854,-0.2854,-0.2854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2854,0.2854,0.2854,0.2854,0.2854,0.2854,0.2854,0.2854,0.2854,0.6864,0.6864,0.6864,0.6864,0.6864,0.6864,0.6864,0.6864,0.6864,1.3663,1.3663,1.3663,1.3663,1.3663,1.3663,1.3663,1.3663,1.3663,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000
-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.6136,0.6942,0.7208,0.7267,0.7208,0.6942,0.6136,-0.0000,-0.0000,0.6942,0.8058,0.8513,0.8627,0.8513,0.8058,0.6942,-0.0000,-0.0000,0.7208,0.8513,0.9193,0.9429,0.9193,0.8513,0.7208,-0.0000,0.0000,0.7267,0.8627,0.9429,1.0000,0.9429,0.8627,0.7267,0.0000,-0.0000,0.7208,0.8513,0.9193,0.9429,0.9193,0.8513,0.7208,-0.0000,-0.0000,0.6942,0.8058,0.8513,0.8627,0.8513,0.8058,0.6942,-0.0000,-0.0000,0.6136,0.6942,0.7208,0.7267,0.7208,0.6942,0.6136,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-0.0000,-0.0000
